address;rssi
e3:6f:28:36:5a:db;-53
f1:96:cd:ee:25:bd;-51
f9:b3:b2:3d:53:a5;-55
d5:b1:89:8b:b8:c5;-58
d1:0b:14:b3:18:6a;-62
fc:02:a0:fa:33:19;-59
f1:96:cd:ee:25:bd;-46
f9:b3:b2:3d:53:a5;-70
d5:b1:89:8b:b8:c5;-54
f7:9c:08:9a:42:ed;-74
e3:6f:28:36:5a:db;-55
ef:86:35:dd:c3:f7;-51
f1:96:cd:ee:25:bd;-52
fc:02:a0:fa:33:19;-56
ef:86:35:dd:c3:f7;-52
e3:6f:28:36:5a:db;-54
d1:0b:14:b3:18:6a;-57
f9:b3:b2:3d:53:a5;-69
d5:b1:89:8b:b8:c5;-54
f7:9c:08:9a:42:ed;-64
f7:9c:08:9a:42:ed;-74
f1:96:cd:ee:25:bd;-61
fc:02:a0:fa:33:19;-59
ef:86:35:dd:c3:f7;-62
e3:6f:28:36:5a:db;-52
d1:0b:14:b3:18:6a;-63
f9:b3:b2:3d:53:a5;-57
e3:6f:28:36:5a:db;-55
d1:0b:14:b3:18:6a;-57
fc:02:a0:fa:33:19;-55
d5:b1:89:8b:b8:c5;-57
f7:9c:08:9a:42:ed;-70
f1:96:cd:ee:25:bd;-61
ef:86:35:dd:c3:f7;-50
f7:9c:08:9a:42:ed;-73
d1:0b:14:b3:18:6a;-63
fc:02:a0:fa:33:19;-57
ef:86:35:dd:c3:f7;-53
e3:6f:28:36:5a:db;-54
f1:96:cd:ee:25:bd;-57
d5:b1:89:8b:b8:c5;-58
e3:6f:28:36:5a:db;-53
f1:96:cd:ee:25:bd;-61
fc:02:a0:fa:33:19;-55
f9:b3:b2:3d:53:a5;-56
f7:9c:08:9a:42:ed;-55
d1:0b:14:b3:18:6a;-41
f7:9c:08:9a:42:ed;-71
d1:0b:14:b3:18:6a;-58
f1:96:cd:ee:25:bd;-45
ef:86:35:dd:c3:f7;-51
e3:6f:28:36:5a:db;-54
fc:02:a0:fa:33:19;-55
d1:0b:14:b3:18:6a;-55
f1:96:cd:ee:25:bd;-58
d5:b1:89:8b:b8:c5;-54
fc:02:a0:fa:33:19;-56
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-64
f9:b3:b2:3d:53:a5;-55
f1:96:cd:ee:25:bd;-52
fc:02:a0:fa:33:19;-55
ef:86:35:dd:c3:f7;-51
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-73
d1:0b:14:b3:18:6a;-62
d5:b1:89:8b:b8:c5;-61
d1:0b:14:b3:18:6a;-58
f1:96:cd:ee:25:bd;-58
fc:02:a0:fa:33:19;-56
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-69
d5:b1:89:8b:b8:c5;-60
ef:86:35:dd:c3:f7;-50
e3:6f:28:36:5a:db;-53
f1:96:cd:ee:25:bd;-62
d1:0b:14:b3:18:6a;-62
fc:02:a0:fa:33:19;-55
f7:9c:08:9a:42:ed;-62
f1:96:cd:ee:25:bd;-62
f9:b3:b2:3d:53:a5;-69
fc:02:a0:fa:33:19;-56
f7:9c:08:9a:42:ed;-70
d1:0b:14:b3:18:6a;-58
ef:86:35:dd:c3:f7;-50
e3:6f:28:36:5a:db;-55
d5:b1:89:8b:b8:c5;-54
ef:86:35:dd:c3:f7;-47
e3:6f:28:36:5a:db;-53
f7:9c:08:9a:42:ed;-48
d1:0b:14:b3:18:6a;-58
f1:96:cd:ee:25:bd;-37
fc:02:a0:fa:33:19;-59
d5:b1:89:8b:b8:c5;-60
e3:6f:28:36:5a:db;-55
f7:9c:08:9a:42:ed;-69
d1:0b:14:b3:18:6a;-57
f1:96:cd:ee:25:bd;-58
fc:02:a0:fa:33:19;-56
ef:86:35:dd:c3:f7;-63
f9:b3:b2:3d:53:a5;-70
e3:6f:28:36:5a:db;-53
d1:0b:14:b3:18:6a;-63
f1:96:cd:ee:25:bd;-62
fc:02:a0:fa:33:19;-59
d5:b1:89:8b:b8:c5;-54
f9:b3:b2:3d:53:a5;-54
f7:9c:08:9a:42:ed;-74
f7:9c:08:9a:42:ed;-70
d1:0b:14:b3:18:6a;-55
f1:96:cd:ee:25:bd;-58
fc:02:a0:fa:33:19;-59
e3:6f:28:36:5a:db;-54
d5:b1:89:8b:b8:c5;-61
f9:b3:b2:3d:53:a5;-54
e3:6f:28:36:5a:db;-55
d1:0b:14:b3:18:6a;-62
f1:96:cd:ee:25:bd;-58
fc:02:a0:fa:33:19;-56
f9:b3:b2:3d:53:a5;-57
f7:9c:08:9a:42:ed;-69
ef:86:35:dd:c3:f7;-50
f7:9c:08:9a:42:ed;-72
d1:0b:14:b3:18:6a;-58
f1:96:cd:ee:25:bd;-52
ef:86:35:dd:c3:f7;-63
e3:6f:28:36:5a:db;-55
f9:b3:b2:3d:53:a5;-70
fc:02:a0:fa:33:19;-59
f1:96:cd:ee:25:bd;-58
d1:0b:14:b3:18:6a;-58
d5:b1:89:8b:b8:c5;-58
fc:02:a0:fa:33:19;-55
f9:b3:b2:3d:53:a5;-55
f7:9c:08:9a:42:ed;-70
ef:86:35:dd:c3:f7;-61
e3:6f:28:36:5a:db;-53
f1:96:cd:ee:25:bd;-62
ef:86:35:dd:c3:f7;-51
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-58
d1:0b:14:b3:18:6a;-62
d5:b1:89:8b:b8:c5;-58
fc:02:a0:fa:33:19;-56
f9:b3:b2:3d:53:a5;-70
fc:02:a0:fa:33:19;-60
f9:b3:b2:3d:53:a5;-56
e3:6f:28:36:5a:db;-54
ef:86:35:dd:c3:f7;-52
f7:9c:08:9a:42:ed;-72
d1:0b:14:b3:18:6a;-62
f1:96:cd:ee:25:bd;-58
d5:b1:89:8b:b8:c5;-54
ef:86:35:dd:c3:f7;-62
e3:6f:28:36:5a:db;-52
f7:9c:08:9a:42:ed;-64
d1:0b:14:b3:18:6a;-62
f1:96:cd:ee:25:bd;-62
fc:02:a0:fa:33:19;-56
f9:b3:b2:3d:53:a5;-55
f9:b3:b2:3d:53:a5;-70
fc:02:a0:fa:33:19;-55
e3:6f:28:36:5a:db;-57
d1:0b:14:b3:18:6a;-61
f1:96:cd:ee:25:bd;-58
ef:86:35:dd:c3:f7;-50
f7:9c:08:9a:42:ed;-73
d5:b1:89:8b:b8:c5;-54
e3:6f:28:36:5a:db;-54
d1:0b:14:b3:18:6a;-56
f1:96:cd:ee:25:bd;-62
fc:02:a0:fa:33:19;-56
f9:b3:b2:3d:53:a5;-57
ef:86:35:dd:c3:f7;-52
f7:9c:08:9a:42:ed;-63
d5:b1:89:8b:b8:c5;-60
e3:6f:28:36:5a:db;-55
f7:9c:08:9a:42:ed;-73
d1:0b:14:b3:18:6a;-61
f1:96:cd:ee:25:bd;-62
fc:02:a0:fa:33:19;-55
ef:86:35:dd:c3:f7;-62
f7:9c:08:9a:42:ed;-70
e3:6f:28:36:5a:db;-53
d1:0b:14:b3:18:6a;-58
f1:96:cd:ee:25:bd;-52
fc:02:a0:fa:33:19;-55
f9:b3:b2:3d:53:a5;-69
ef:86:35:dd:c3:f7;-50
d5:b1:89:8b:b8:c5;-54
d1:0b:14:b3:18:6a;-62
f1:96:cd:ee:25:bd;-62
ef:86:35:dd:c3:f7;-62
e3:6f:28:36:5a:db;-55
f7:9c:08:9a:42:ed;-64
d5:b1:89:8b:b8:c5;-54
fc:02:a0:fa:33:19;-56
f9:b3:b2:3d:53:a5;-57
f1:96:cd:ee:25:bd;-57
d1:0b:14:b3:18:6a;-58
fc:02:a0:fa:33:19;-56
f9:b3:b2:3d:53:a5;-71
ef:86:35:dd:c3:f7;-50
e3:6f:28:36:5a:db;-53
f7:9c:08:9a:42:ed;-72
d5:b1:89:8b:b8:c5;-60
f1:96:cd:ee:25:bd;-51
f7:9c:08:9a:42:ed;-64
e3:6f:28:36:5a:db;-53
d1:0b:14:b3:18:6a;-58
d5:b1:89:8b:b8:c5;-61
fc:02:a0:fa:33:19;-55
f9:b3:b2:3d:53:a5;-57
ef:86:35:dd:c3:f7;-52
f1:96:cd:ee:25:bd;-58
d1:0b:14:b3:18:6a;-58
f9:b3:b2:3d:53:a5;-55
fc:02:a0:fa:33:19;-58
f7:9c:08:9a:42:ed;-58
ef:86:35:dd:c3:f7;-63
e3:6f:28:36:5a:db;-53
d5:b1:89:8b:b8:c5;-59
fc:02:a0:fa:33:19;-55
f7:9c:08:9a:42:ed;-69
e3:6f:28:36:5a:db;-53
d1:0b:14:b3:18:6a;-58
f1:96:cd:ee:25:bd;-52
f9:b3:b2:3d:53:a5;-55
f1:96:cd:ee:25:bd;-62
fc:02:a0:fa:33:19;-56
f7:9c:08:9a:42:ed;-64
ef:86:35:dd:c3:f7;-61
e3:6f:28:36:5a:db;-53
d1:0b:14:b3:18:6a;-62
f9:b3:b2:3d:53:a5;-57
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-69
d1:0b:14:b3:18:6a;-62
d5:b1:89:8b:b8:c5;-62
f1:96:cd:ee:25:bd;-56
f9:b3:b2:3d:53:a5;-53
fc:02:a0:fa:33:19;-60
fc:02:a0:fa:33:19;-55
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-73
d1:0b:14:b3:18:6a;-58
f1:96:cd:ee:25:bd;-58
ef:86:35:dd:c3:f7;-50
f9:b3:b2:3d:53:a5;-55
f7:9c:08:9a:42:ed;-48
e3:6f:28:36:5a:db;-53
f1:96:cd:ee:25:bd;-62
fc:02:a0:fa:33:19;-55
d1:0b:14:b3:18:6a;-56
ef:86:35:dd:c3:f7;-50
d5:b1:89:8b:b8:c5;-59
f9:b3:b2:3d:53:a5;-55
f1:96:cd:ee:25:bd;-59
ef:86:35:dd:c3:f7;-52
fc:02:a0:fa:33:19;-55
f7:9c:08:9a:42:ed;-72
e3:6f:28:36:5a:db;-55
d5:b1:89:8b:b8:c5;-54
d1:0b:14:b3:18:6a;-63
f9:b3:b2:3d:53:a5;-71
e3:6f:28:36:5a:db;-53
d5:b1:89:8b:b8:c5;-59
fc:02:a0:fa:33:19;-55
f1:96:cd:ee:25:bd;-52
f7:9c:08:9a:42:ed;-70
ef:86:35:dd:c3:f7;-62
d1:0b:14:b3:18:6a;-57
e2:51:e0:31:ee:0e;-56
f9:b3:b2:3d:53:a5;-57
d1:0b:14:b3:18:6a;-58
f7:9c:08:9a:42:ed;-64
f1:96:cd:ee:25:bd;-52
e2:51:e0:31:ee:0e;-63
e3:6f:28:36:5a:db;-55
d5:b1:89:8b:b8:c5;-57
fc:02:a0:fa:33:19;-39
ef:86:35:dd:c3:f7;-62
f1:96:cd:ee:25:bd;-62
d1:0b:14:b3:18:6a;-47
fc:02:a0:fa:33:19;-55
e2:51:e0:31:ee:0e;-51
f9:b3:b2:3d:53:a5;-38
e3:6f:28:36:5a:db;-42
f7:9c:08:9a:42:ed;-69
ef:86:35:dd:c3:f7;-46
d5:b1:89:8b:b8:c5;-59
ef:86:35:dd:c3:f7;-45
e2:51:e0:31:ee:0e;-61
f7:9c:08:9a:42:ed;-73
d1:0b:14:b3:18:6a;-58
f1:96:cd:ee:25:bd;-58
fc:02:a0:fa:33:19;-56
e3:6f:28:36:5a:db;-56
d5:b1:89:8b:b8:c5;-56
f1:96:cd:ee:25:bd;-62
e2:51:e0:31:ee:0e;-56
e3:6f:28:36:5a:db;-53
f7:9c:08:9a:42:ed;-70
d1:0b:14:b3:18:6a;-56
ef:86:35:dd:c3:f7;-50
fc:02:a0:fa:33:19;-58
d5:b1:89:8b:b8:c5;-54
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-70
d5:b1:89:8b:b8:c5;-61
d1:0b:14:b3:18:6a;-58
f1:96:cd:ee:25:bd;-52
fc:02:a0:fa:33:19;-56
e2:51:e0:31:ee:0e;-63
f9:b3:b2:3d:53:a5;-55
ef:86:35:dd:c3:f7;-50
e2:51:e0:31:ee:0e;-63
f9:b3:b2:3d:53:a5;-71
f7:9c:08:9a:42:ed;-72
d1:0b:14:b3:18:6a;-61
ef:86:35:dd:c3:f7;-52
e3:6f:28:36:5a:db;-54
f1:96:cd:ee:25:bd;-62
fc:02:a0:fa:33:19;-60
e3:6f:28:36:5a:db;-53
f7:9c:08:9a:42:ed;-70
d5:b1:89:8b:b8:c5;-61
e2:51:e0:31:ee:0e;-61
d1:0b:14:b3:18:6a;-62
fc:02:a0:fa:33:19;-56
f9:b3:b2:3d:53:a5;-57
ef:86:35:dd:c3:f7;-50
f1:96:cd:ee:25:bd;-62
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-64
fc:02:a0:fa:33:19;-45
e2:51:e0:31:ee:0e;-41
d1:0b:14:b3:18:6a;-58
f1:96:cd:ee:25:bd;-61
f9:b3:b2:3d:53:a5;-55
ef:86:35:dd:c3:f7;-53
f7:9c:08:9a:42:ed;-70
e3:6f:28:36:5a:db;-55
d1:0b:14:b3:18:6a;-58
e2:51:e0:31:ee:0e;-51
f1:96:cd:ee:25:bd;-52
fc:02:a0:fa:33:19;-56
d5:b1:89:8b:b8:c5;-58
f9:b3:b2:3d:53:a5;-57
f7:9c:08:9a:42:ed;-64
d1:0b:14:b3:18:6a;-58
ef:86:35:dd:c3:f7;-50
f1:96:cd:ee:25:bd;-62
d5:b1:89:8b:b8:c5;-58
e3:6f:28:36:5a:db;-52
e2:51:e0:31:ee:0e;-51
fc:02:a0:fa:33:19;-54
f9:b3:b2:3d:53:a5;-71
f1:96:cd:ee:25:bd;-57
d1:0b:14:b3:18:6a;-58
fc:02:a0:fa:33:19;-55
f9:b3:b2:3d:53:a5;-57
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-70
d5:b1:89:8b:b8:c5;-54
ef:86:35:dd:c3:f7;-50
f1:96:cd:ee:25:bd;-52
fc:02:a0:fa:33:19;-55
e3:6f:28:36:5a:db;-56
d5:b1:89:8b:b8:c5;-61
d1:0b:14:b3:18:6a;-57
f9:b3:b2:3d:53:a5;-72
f7:9c:08:9a:42:ed;-74
f1:96:cd:ee:25:bd;-59
d1:0b:14:b3:18:6a;-62
fc:02:a0:fa:33:19;-55
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-69
ef:86:35:dd:c3:f7;-50
d5:b1:89:8b:b8:c5;-61
f9:b3:b2:3d:53:a5;-73
fc:02:a0:fa:33:19;-56
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-73
d1:0b:14:b3:18:6a;-42
f1:96:cd:ee:25:bd;-37
ef:86:35:dd:c3:f7;-35
d5:b1:89:8b:b8:c5;-61
fc:02:a0:fa:33:19;-60
f1:96:cd:ee:25:bd;-62
f9:b3:b2:3d:53:a5;-72
e3:6f:28:36:5a:db;-52
f7:9c:08:9a:42:ed;-55
ef:86:35:dd:c3:f7;-36
d1:0b:14:b3:18:6a;-63
d5:b1:89:8b:b8:c5;-58
e3:6f:28:36:5a:db;-53
d5:b1:89:8b:b8:c5;-54
f7:9c:08:9a:42:ed;-64
d1:0b:14:b3:18:6a;-63
f1:96:cd:ee:25:bd;-52
fc:02:a0:fa:33:19;-56
f9:b3:b2:3d:53:a5;-54
ef:86:35:dd:c3:f7;-61
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-64
ef:86:35:dd:c3:f7;-50
d1:0b:14:b3:18:6a;-62
f1:96:cd:ee:25:bd;-59
fc:02:a0:fa:33:19;-58
d5:b1:89:8b:b8:c5;-61
f9:b3:b2:3d:53:a5;-55
e3:6f:28:36:5a:db;-55
d5:b1:89:8b:b8:c5;-54
f7:9c:08:9a:42:ed;-69
d1:0b:14:b3:18:6a;-58
fc:02:a0:fa:33:19;-56
f1:96:cd:ee:25:bd;-52
ef:86:35:dd:c3:f7;-52
f7:9c:08:9a:42:ed;-73
ef:86:35:dd:c3:f7;-50
d1:0b:14:b3:18:6a;-63
f1:96:cd:ee:25:bd;-52
fc:02:a0:fa:33:19;-59
d5:b1:89:8b:b8:c5;-60
e3:6f:28:36:5a:db;-54
f1:96:cd:ee:25:bd;-52
fc:02:a0:fa:33:19;-55
f9:b3:b2:3d:53:a5;-71
e3:6f:28:36:5a:db;-55
f7:9c:08:9a:42:ed;-70
ef:86:35:dd:c3:f7;-35
d1:0b:14:b3:18:6a;-58
d5:b1:89:8b:b8:c5;-59
e3:6f:28:36:5a:db;-54
d1:0b:14:b3:18:6a;-63
fc:02:a0:fa:33:19;-60
f1:96:cd:ee:25:bd;-52
f9:b3:b2:3d:53:a5;-41
f7:9c:08:9a:42:ed;-59
ef:86:35:dd:c3:f7;-36
d5:b1:89:8b:b8:c5;-38
f9:b3:b2:3d:53:a5;-57
f7:9c:08:9a:42:ed;-73
ef:86:35:dd:c3:f7;-62
d1:0b:14:b3:18:6a;-58
fc:02:a0:fa:33:19;-55
d5:b1:89:8b:b8:c5;-61
e3:6f:28:36:5a:db;-54
d5:b1:89:8b:b8:c5;-38
d1:0b:14:b3:18:6a;-58
f7:9c:08:9a:42:ed;-55
f1:96:cd:ee:25:bd;-59
fc:02:a0:fa:33:19;-55
e3:6f:28:36:5a:db;-50
e3:6f:28:36:5a:db;-53
f7:9c:08:9a:42:ed;-73
d5:b1:89:8b:b8:c5;-54
d1:0b:14:b3:18:6a;-56
f1:96:cd:ee:25:bd;-51
fc:02:a0:fa:33:19;-60
f9:b3:b2:3d:53:a5;-72
ef:86:35:dd:c3:f7;-52
f7:9c:08:9a:42:ed;-69
e3:6f:28:36:5a:db;-53
d1:0b:14:b3:18:6a;-57
fc:02:a0:fa:33:19;-56
f1:96:cd:ee:25:bd;-58
f9:b3:b2:3d:53:a5;-57
ef:86:35:dd:c3:f7;-62
d5:b1:89:8b:b8:c5;-54
d1:0b:14:b3:18:6a;-57
f1:96:cd:ee:25:bd;-52
fc:02:a0:fa:33:19;-55
f7:9c:08:9a:42:ed;-63
e3:6f:28:36:5a:db;-53
d5:b1:89:8b:b8:c5;-58
d1:0b:14:b3:18:6a;-46
f1:96:cd:ee:25:bd;-37
fc:02:a0:fa:33:19;-55
f9:b3:b2:3d:53:a5;-71
e3:6f:28:36:5a:db;-53
f7:9c:08:9a:42:ed;-58
ef:86:35:dd:c3:f7;-34
d1:0b:14:b3:18:6a;-59
f1:96:cd:ee:25:bd;-63
fc:02:a0:fa:33:19;-56
d5:b1:89:8b:b8:c5;-57
e3:6f:28:36:5a:db;-53
f7:9c:08:9a:42:ed;-72
f9:b3:b2:3d:53:a5;-58
ef:86:35:dd:c3:f7;-52
f1:96:cd:ee:25:bd;-61
d1:0b:14:b3:18:6a;-62
fc:02:a0:fa:33:19;-54
f9:b3:b2:3d:53:a5;-54
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-70
d5:b1:89:8b:b8:c5;-58
f1:96:cd:ee:25:bd;-62
fc:02:a0:fa:33:19;-55
e3:6f:28:36:5a:db;-53
f7:9c:08:9a:42:ed;-69
d1:0b:14:b3:18:6a;-56
f9:b3:b2:3d:53:a5;-69
ef:86:35:dd:c3:f7;-50
d5:b1:89:8b:b8:c5;-54
fc:02:a0:fa:33:19;-56
f9:b3:b2:3d:53:a5;-53
e3:6f:28:36:5a:db;-54
ef:86:35:dd:c3:f7;-51
f7:9c:08:9a:42:ed;-69
d1:0b:14:b3:18:6a;-64
f1:96:cd:ee:25:bd;-52
d5:b1:89:8b:b8:c5;-58
d5:b1:89:8b:b8:c5;-54
f7:9c:08:9a:42:ed;-73
e3:6f:28:36:5a:db;-54
d1:0b:14:b3:18:6a;-41
fc:02:a0:fa:33:19;-59
f1:96:cd:ee:25:bd;-62
f9:b3:b2:3d:53:a5;-57
ef:86:35:dd:c3:f7;-62
fc:02:a0:fa:33:19;-59
f9:b3:b2:3d:53:a5;-71
ef:86:35:dd:c3:f7;-52
f7:9c:08:9a:42:ed;-64
d1:0b:14:b3:18:6a;-58
d5:b1:89:8b:b8:c5;-60
e3:6f:28:36:5a:db;-43
f1:96:cd:ee:25:bd;-47
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-73
d1:0b:14:b3:18:6a;-57
fc:02:a0:fa:33:19;-55
f9:b3:b2:3d:53:a5;-41
f1:96:cd:ee:25:bd;-52
d5:b1:89:8b:b8:c5;-60
ef:86:35:dd:c3:f7;-53
d1:0b:14:b3:18:6a;-63
f7:9c:08:9a:42:ed;-73
f1:96:cd:ee:25:bd;-52
fc:02:a0:fa:33:19;-59
d5:b1:89:8b:b8:c5;-58
e3:6f:28:36:5a:db;-55
f9:b3:b2:3d:53:a5;-58
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-70
d1:0b:14:b3:18:6a;-58
fc:02:a0:fa:33:19;-59
f1:96:cd:ee:25:bd;-59
f9:b3:b2:3d:53:a5;-58
ef:86:35:dd:c3:f7;-52
d5:b1:89:8b:b8:c5;-54
f7:9c:08:9a:42:ed;-73
d1:0b:14:b3:18:6a;-58
fc:02:a0:fa:33:19;-55
d5:b1:89:8b:b8:c5;-57
e3:6f:28:36:5a:db;-53
f1:96:cd:ee:25:bd;-52
f9:b3:b2:3d:53:a5;-70
ef:86:35:dd:c3:f7;-52
d1:0b:14:b3:18:6a;-58
f9:b3:b2:3d:53:a5;-58
fc:02:a0:fa:33:19;-56
f7:9c:08:9a:42:ed;-69
f1:96:cd:ee:25:bd;-57
d5:b1:89:8b:b8:c5;-57
e3:6f:28:36:5a:db;-54
ef:86:35:dd:c3:f7;-62
f7:9c:08:9a:42:ed;-62
d5:b1:89:8b:b8:c5;-54
f1:96:cd:ee:25:bd;-63
d1:0b:14:b3:18:6a;-63
fc:02:a0:fa:33:19;-54
f9:b3:b2:3d:53:a5;-70
ef:86:35:dd:c3:f7;-53
e3:6f:28:36:5a:db;-52
d1:0b:14:b3:18:6a;-41
f1:96:cd:ee:25:bd;-37
fc:02:a0:fa:33:19;-56
ef:86:35:dd:c3:f7;-52
e3:6f:28:36:5a:db;-53
f7:9c:08:9a:42:ed;-74
f9:b3:b2:3d:53:a5;-55
fc:02:a0:fa:33:19;-55
e3:6f:28:36:5a:db;-54
d1:0b:14:b3:18:6a;-63
f1:96:cd:ee:25:bd;-52
f9:b3:b2:3d:53:a5;-57
ef:86:35:dd:c3:f7;-61
f7:9c:08:9a:42:ed;-72
f1:96:cd:ee:25:bd;-62
fc:02:a0:fa:33:19;-55
ef:86:35:dd:c3:f7;-50
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-64
d1:0b:14:b3:18:6a;-58
d5:b1:89:8b:b8:c5;-58
f7:9c:08:9a:42:ed;-70
e3:6f:28:36:5a:db;-53
d1:0b:14:b3:18:6a;-64
fc:02:a0:fa:33:19;-60
f1:96:cd:ee:25:bd;-59
f9:b3:b2:3d:53:a5;-57
ef:86:35:dd:c3:f7;-50
f7:9c:08:9a:42:ed;-73
d5:b1:89:8b:b8:c5;-54
fc:02:a0:fa:33:19;-59
f1:96:cd:ee:25:bd;-58
d1:0b:14:b3:18:6a;-57
ef:86:35:dd:c3:f7;-50
e3:6f:28:36:5a:db;-55
d1:0b:14:b3:18:6a;-58
f1:96:cd:ee:25:bd;-51
fc:02:a0:fa:33:19;-53
ef:86:35:dd:c3:f7;-60
f7:9c:08:9a:42:ed;-64
e3:6f:28:36:5a:db;-52
f1:96:cd:ee:25:bd;-45
fc:02:a0:fa:33:19;-39
f7:9c:08:9a:42:ed;-69
e3:6f:28:36:5a:db;-53
d1:0b:14:b3:18:6a;-58
f9:b3:b2:3d:53:a5;-57
d5:b1:89:8b:b8:c5;-59
d1:0b:14:b3:18:6a;-56
f1:96:cd:ee:25:bd;-59
e2:51:e0:31:ee:0e;-41
ef:86:35:dd:c3:f7;-47
f9:b3:b2:3d:53:a5;-46
e3:6f:28:36:5a:db;-37
f7:9c:08:9a:42:ed;-73
d5:b1:89:8b:b8:c5;-54
fc:02:a0:fa:33:19;-56
fc:02:a0:fa:33:19;-59
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-69
e2:51:e0:31:ee:0e;-51
f1:96:cd:ee:25:bd;-51
d1:0b:14:b3:18:6a;-59
f9:b3:b2:3d:53:a5;-72
f1:96:cd:ee:25:bd;-52
ef:86:35:dd:c3:f7;-52
fc:02:a0:fa:33:19;-56
f9:b3:b2:3d:53:a5;-71
f7:9c:08:9a:42:ed;-64
d1:0b:14:b3:18:6a;-57
d5:b1:89:8b:b8:c5;-54
e2:51:e0:31:ee:0e;-61
e3:6f:28:36:5a:db;-55
f7:9c:08:9a:42:ed;-64
e3:6f:28:36:5a:db;-54
d1:0b:14:b3:18:6a;-56
f1:96:cd:ee:25:bd;-59
fc:02:a0:fa:33:19;-58
ef:86:35:dd:c3:f7;-62
d5:b1:89:8b:b8:c5;-54
e2:51:e0:31:ee:0e;-51
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-74
d1:0b:14:b3:18:6a;-57
d5:b1:89:8b:b8:c5;-61
f1:96:cd:ee:25:bd;-62
fc:02:a0:fa:33:19;-59
ef:86:35:dd:c3:f7;-50
f9:b3:b2:3d:53:a5;-71
e2:51:e0:31:ee:0e;-62
f7:9c:08:9a:42:ed;-69
e3:6f:28:36:5a:db;-54
e2:51:e0:31:ee:0e;-61
d1:0b:14:b3:18:6a;-63
f1:96:cd:ee:25:bd;-57
fc:02:a0:fa:33:19;-55
f9:b3:b2:3d:53:a5;-57
ef:86:35:dd:c3:f7;-53
f7:9c:08:9a:42:ed;-74
d1:0b:14:b3:18:6a;-42
d5:b1:89:8b:b8:c5;-54
fc:02:a0:fa:33:19;-43
e3:6f:28:36:5a:db;-42
f1:96:cd:ee:25:bd;-52
ef:86:35:dd:c3:f7;-63
e2:51:e0:31:ee:0e;-54
e2:51:e0:31:ee:0e;-51
d1:0b:14:b3:18:6a;-62
f1:96:cd:ee:25:bd;-61
fc:02:a0:fa:33:19;-59
ef:86:35:dd:c3:f7;-53
f9:b3:b2:3d:53:a5;-55
f7:9c:08:9a:42:ed;-64
d5:b1:89:8b:b8:c5;-62
e3:6f:28:36:5a:db;-54
d5:b1:89:8b:b8:c5;-62
d1:0b:14:b3:18:6a;-63
f1:96:cd:ee:25:bd;-59
e2:51:e0:31:ee:0e;-56
fc:02:a0:fa:33:19;-56
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-69
d1:0b:14:b3:18:6a;-56
f1:96:cd:ee:25:bd;-47
e2:51:e0:31:ee:0e;-62
fc:02:a0:fa:33:19;-58
ef:86:35:dd:c3:f7;-62
e3:6f:28:36:5a:db;-53
f7:9c:08:9a:42:ed;-64
d5:b1:89:8b:b8:c5;-54
f9:b3:b2:3d:53:a5;-57
f1:96:cd:ee:25:bd;-63
fc:02:a0:fa:33:19;-55
e3:6f:28:36:5a:db;-53
f7:9c:08:9a:42:ed;-64
d1:0b:14:b3:18:6a;-63
d5:b1:89:8b:b8:c5;-54
fc:02:a0:fa:33:19;-60
ef:86:35:dd:c3:f7;-64
f1:96:cd:ee:25:bd;-59
f9:b3:b2:3d:53:a5;-68
e3:6f:28:36:5a:db;-55
f7:9c:08:9a:42:ed;-73
d5:b1:89:8b:b8:c5;-61
e3:6f:28:36:5a:db;-55
f1:96:cd:ee:25:bd;-51
d1:0b:14:b3:18:6a;-47
ef:86:35:dd:c3:f7;-36
fc:02:a0:fa:33:19;-60
f9:b3:b2:3d:53:a5;-57
f7:9c:08:9a:42:ed;-69
f1:96:cd:ee:25:bd;-64
f9:b3:b2:3d:53:a5;-68
fc:02:a0:fa:33:19;-55
e3:6f:28:36:5a:db;-54
f7:9c:08:9a:42:ed;-64
d5:b1:89:8b:b8:c5;-58
d1:0b:14:b3:18:6a;-58
ef:86:35:dd:c3:f7;-53
e3:6f:28:36:5a:db;-55
